beta,se,ci_low,ci_high,F,p_value,n,df_resid,status,design,outcome,role
-0.02078051740676823,0.014546794061565338,-0.05074020059552477,0.009179165781988307,2.0406951495633603,0.16551520473052564,295,25,RUN,longitudinal,annualized 4m gait-speed change,PRIMARY
0.020250641465490625,0.07128163388011273,-0.12720665294370886,0.16770793587469013,0.08070905784264168,0.7788807168988309,254,23,RUN,cross_sectional,4m gait speed,cross_sectional
