SEQN,n_valid_days,cal_ok,steps_per_day,mvpa_min,light_min,sed_min,mean_intensity,peak1min,wear_min,steps_cv,mvpa_cv,sed_frac,active_frac
40684.0,7,True,6158.571428571428,9.714285714285714,293.14285714285717,1137.142857142857,124.33700396825397,2850.5714285714284,1440.0,0.20691676726308572,1.3496870498901927,0.7896825396825397,0.21031746031746032
40685.0,7,True,7543.428571428572,6.142857142857143,341.0,1092.857142857143,148.34474206349205,3045.5714285714284,1440.0,0.535158545650259,1.077491494815135,0.7589285714285714,0.2410714285714286
40686.0,7,True,9410.714285714286,36.714285714285715,255.42857142857142,1147.857142857143,229.09404761904761,8735.0,1440.0,0.5534883194833994,0.8578273808341841,0.7971230158730158,0.20287698412698413
40693.0,7,True,6754.857142857143,9.571428571428571,316.57142857142856,1113.857142857143,145.0108134920635,3314.8571428571427,1440.0,0.46485264155772626,0.7697789228792613,0.7735119047619048,0.22648809523809524
40697.0,7,True,8023.714285714285,10.428571428571429,281.2857142857143,1148.2857142857142,124.89265873015871,4729.142857142857,1440.0,0.599867648307202,0.9761014952246492,0.7974206349206349,0.20257936507936508
40700.0,7,True,10710.714285714286,33.57142857142857,462.42857142857144,944.0,274.43591269841266,4250.0,1440.0,0.28723217920021704,0.6067772763091235,0.6555555555555556,0.3444444444444445
40701.0,7,True,6219.571428571428,7.571428571428571,243.71428571428572,1188.7142857142858,101.77152777777778,3771.1428571428573,1440.0,0.9828839497666328,1.0780065019630418,0.8254960317460317,0.17450396825396824
40702.0,7,True,6281.0,3.0,286.7142857142857,1150.2857142857142,98.48442460317462,2684.8571428571427,1440.0,0.4890761006111495,0.90267093384844,0.7988095238095239,0.2011904761904762
40703.0,7,True,8462.42857142857,7.857142857142857,300.57142857142856,1131.5714285714287,115.24285714285715,2875.1428571428573,1440.0,0.48012556489610503,1.0835102631531122,0.785813492063492,0.21418650793650795
40707.0,7,True,8027.428571428572,6.428571428571429,442.42857142857144,991.1428571428571,160.88611111111112,3183.5714285714284,1440.0,0.28875194799397075,0.9914033782654837,0.6882936507936508,0.3117063492063492
40711.0,7,True,4131.428571428572,8.285714285714286,164.71428571428572,1267.0,77.45158730158731,2906.0,1440.0,0.2834386475559925,0.6852589767670276,0.8798611111111111,0.12013888888888889
40714.0,7,True,9312.857142857143,6.857142857142857,343.42857142857144,1089.7142857142858,141.62291666666667,3155.0,1440.0,0.19573195813848543,0.34126839931404496,0.7567460317460318,0.24325396825396828
40720.0,7,True,6600.285714285715,14.428571428571429,240.85714285714286,1184.7142857142858,119.29474206349205,3167.285714285714,1440.0,0.7171418691496362,1.0286552171305166,0.8227182539682539,0.17728174603174604
40721.0,7,True,10749.857142857143,24.428571428571427,262.2857142857143,1153.2857142857142,150.38829365079366,3577.0,1440.0,0.7652180114681084,0.8241050539259518,0.8008928571428572,0.19910714285714287
40725.0,7,True,23563.85714285714,75.14285714285714,628.1428571428571,736.7142857142857,416.3375992063492,7863.142857142857,1440.0,0.4158756081141115,0.536430575553574,0.5116071428571428,0.4883928571428572
40729.0,7,True,6929.428571428572,43.857142857142854,315.42857142857144,1080.7142857142858,231.97291666666666,4877.571428571428,1440.0,0.8050761074555681,0.8784104984382977,0.7504960317460317,0.24950396825396823
40739.0,7,True,9674.285714285714,28.857142857142858,369.42857142857144,1041.7142857142858,208.34444444444443,2927.714285714286,1440.0,0.45370415578115764,0.48902272058956353,0.7234126984126983,0.2765873015873016
40746.0,7,True,4833.428571428572,12.285714285714286,149.85714285714286,1277.857142857143,88.68551587301587,2355.714285714286,1440.0,1.028394712133895,0.9921269305907694,0.8874007936507937,0.11259920634920635
40751.0,7,True,3050.714285714286,0.8571428571428571,135.0,1304.142857142857,50.14236111111111,1112.5714285714287,1440.0,1.255071876414631,1.864454471471609,0.9056547619047619,0.0943452380952381
40752.0,7,True,11395.285714285714,27.571428571428573,414.85714285714283,997.5714285714286,234.5747023809524,4266.285714285715,1440.0,0.09409941482034571,0.3414320378754467,0.6927579365079365,0.3072420634920635
